date_delivered_year,date_sort_year,author_group,citation_title,affiliation_country,affiliation_city,affiliation_organization,corresponding_author_given_name,corresponding_author_surname,corresponding_author_indexed_name,citation_language,source_country,source_publication_year,source_publisher_name,classificationgroup,dbcollection,ref_count,reference,affiliation,coverDate,aggregationType,author,publicationName,citedby_count,title,publisher,subject_area,abstract_language
2024,2024,Unknown,DHDDS-related epilepsy with hippocampal atrophy: a case report,Brazil,Porto Alegre,Hospital de Clinicas de Porto Alegre,Unknown,Unknown,de Oliveira Franco Á.,Unknown,Brazil,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hospital de Clinicas de Porto Alegre', 'affiliation-city': 'Porto Alegre', 'affiliation-country': 'Brazil'}, {'@_fa': 'true', 'affilname': 'Universidade Federal do Rio Grande do Sul', 'affiliation-city': 'Porto Alegre', 'affiliation-country': 'Brazil'}]",2025-12-01,Journal,de Oliveira Franco Á.,Neurogenetics,0,DHDDS-related epilepsy with hippocampal atrophy: a case report,Neurogenetics,"Genetics, Cellular and Molecular Neuroscience, Genetics (clinical)",Unknown
2024,2024,Unknown,Biological invasions forming intraguild predation communities in homogeneous and heterogeneous landscapes,Brazil,Sao Paulo,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Unknown,Unknown,Poloni S.,Unknown,Brazil,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidade Estadual Paulista ""Júlio de Mesquita Filho""', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}, {'@_fa': 'true', 'affilname': 'University of Victoria', 'affiliation-city': 'Victoria', 'affiliation-country': 'Canada'}]",2025-12-01,Journal,Poloni S.,Theoretical Ecology,0,Biological invasions forming intraguild predation communities in homogeneous and heterogeneous landscapes,Theoretical Ecology,"Ecological Modeling, Ecology",Unknown
2024,2024,Unknown,The Spectrum of Movement Disorders Associated with Systemic Lupus Erythematosus,United States,Chicago,Northwestern University Feinberg School of Medicine,Unknown,Unknown,Brooker S.M.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Northwestern University Feinberg School of Medicine', 'affiliation-city': 'Chicago', 'affiliation-country': 'United States'}]",2025-12-01,Journal,Brooker S.M.,Current Neurology and Neuroscience Reports,0,The Spectrum of Movement Disorders Associated with Systemic Lupus Erythematosus,Current Neurology and Neuroscience Reports,"Neuroscience (all), Neurology (clinical)",Unknown
2024,2024,Unknown,Exploring STK3 in melanoma: a systematic review of signaling networks and therapeutic opportunities,Iran,Tehran,"Islamic Azad University, Tehran Medical Branch",Unknown,Unknown,Khanahmadi M.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Islamic Azad University, Tehran Medical Branch', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]",2025-12-01,Journal,Khanahmadi M.,Molecular Biology Reports,0,Exploring STK3 in melanoma: a systematic review of signaling networks and therapeutic opportunities,Molecular Biology Reports,"Molecular Biology, Genetics",Unknown
2024,2024,Unknown,Correlations between lichen planus and autoimmune diseases: a Mendelian randomization study,China,Changsha,The Second Xiangya Hospital of Central South University,Unknown,Unknown,Long X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'The Second Xiangya Hospital of Central South University', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}]",2025-12-01,Journal,Long X.,Archives of Dermatological Research,0,Correlations between lichen planus and autoimmune diseases: a Mendelian randomization study,Archives of Dermatological Research,Dermatology,Unknown
2024,2024,Unknown,Expansion of phenotypic and genotypic data in autism spectrum disorders due to variants in the CHD8 gene,Russian Federation,Moscow,Ministry of Health of Russian Federation,Unknown,Unknown,Parfenenko M.A.,Unknown,Russian Federation,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Ministry of Health of Russian Federation', 'affiliation-city': 'Moscow', 'affiliation-country': 'Russian Federation'}]",2025-12-01,Journal,Parfenenko M.A.,Neurogenetics,0,Expansion of phenotypic and genotypic data in autism spectrum disorders due to variants in the CHD8 gene,Neurogenetics,"Genetics, Cellular and Molecular Neuroscience, Genetics (clinical)",Unknown
2024,2024,Unknown,Organoid models of breast cancer in precision medicine and translational research,Iran,Gorgan,Golestan University of Medical Sciences,Unknown,Unknown,Niazi V.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Golestan University of Medical Sciences', 'affiliation-city': 'Gorgan', 'affiliation-country': 'Iran'}]",2025-12-01,Journal,Niazi V.,Molecular Biology Reports,0,Organoid models of breast cancer in precision medicine and translational research,Molecular Biology Reports,"Molecular Biology, Genetics",Unknown
2024,2024,Unknown,2q33 Deletions Underlying Syndromic and Non-syndromic CTLA4 Deficiency,France,Paris,Hôpital Necker Enfants Malades,Unknown,Unknown,Brakta C.,Unknown,France,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hôpital Necker Enfants Malades', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",2025-12-01,Journal,Brakta C.,Journal of Clinical Immunology,0,2q33 Deletions Underlying Syndromic and Non-syndromic CTLA4 Deficiency,Journal of Clinical Immunology,"Immunology and Allergy, Immunology",Unknown
2024,2024,Unknown,Remote limb ischemic pre-conditioning prevents renal Ischemia/reperfusion injury in rats by modulating oxidative stress and TNF-α/NF-κB/TGF-/βapelin signaling pathway,Iran,Shiraz,Shiraz University,Unknown,Unknown,Gholampour F.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shiraz University', 'affiliation-city': 'Shiraz', 'affiliation-country': 'Iran'}]",2025-12-01,Journal,Gholampour F.,Molecular Biology Reports,0,Remote limb ischemic pre-conditioning prevents renal Ischemia/reperfusion injury in rats by modulating oxidative stress and TNF-α/NF-κB/TGF-/βapelin signaling pathway,Molecular Biology Reports,"Molecular Biology, Genetics",Unknown
2024,2024,Unknown,Characterization of primary cilia in different epithelial cells of thyroid gland,Spain,Sevilla,"Facultad de Medicina, Universidad de Sevilla",Unknown,Unknown,Pérez-Fernández B.,Unknown,Spain,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Facultad de Medicina, Universidad de Sevilla', 'affiliation-city': 'Sevilla', 'affiliation-country': 'Spain'}]",2025-12-01,Journal,Pérez-Fernández B.,Histochemistry and Cell Biology,0,Characterization of primary cilia in different epithelial cells of thyroid gland,Histochemistry and Cell Biology,"Histology, Cell Biology, Molecular Biology, Medical Laboratory Technology",Unknown
2024,2024,Unknown,Expanding the Spectrum of Immune Abnormalities in VICI Syndrome,United States,Atlanta,Emory University School of Medicine,Unknown,Unknown,Frost E.L.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Emory University School of Medicine', 'affiliation-city': 'Atlanta', 'affiliation-country': 'United States'}]",2025-12-01,Journal,Frost E.L.,Journal of Clinical Immunology,0,Expanding the Spectrum of Immune Abnormalities in VICI Syndrome,Journal of Clinical Immunology,"Immunology and Allergy, Immunology",Unknown
2024,2024,Unknown,Anaplastic thyroid carcinoma: vimentin segregates at the invasive front of tumors in a murine xenograft model,Italy,Lecce,ISPA-CNR,Unknown,Unknown,Miraglia A.,Unknown,Italy,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'ISPA-CNR', 'affiliation-city': 'Lecce', 'affiliation-country': 'Italy'}]",2025-12-01,Journal,Miraglia A.,Histochemistry and Cell Biology,0,Anaplastic thyroid carcinoma: vimentin segregates at the invasive front of tumors in a murine xenograft model,Histochemistry and Cell Biology,"Histology, Cell Biology, Molecular Biology, Medical Laboratory Technology",Unknown
2024,2024,Unknown,Mechanisms of S-phase arrest and mitochondrial dysfunction in complex III by DHODH inhibitors in tumorigenic TNBC cells,Malaysia,Kuala Lumpur,Universiti Malaya,Unknown,Unknown,Shahhiran M.A.A.,Unknown,Malaysia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universiti Malaya', 'affiliation-city': 'Kuala Lumpur', 'affiliation-country': 'Malaysia'}]",2025-12-01,Journal,Shahhiran M.A.A.,Histochemistry and Cell Biology,0,Mechanisms of S-phase arrest and mitochondrial dysfunction in complex III by DHODH inhibitors in tumorigenic TNBC cells,Histochemistry and Cell Biology,"Histology, Cell Biology, Molecular Biology, Medical Laboratory Technology",Unknown
2024,2024,Unknown,MXene Hybridized Polymer with Enhanced Electromagnetic Energy Harvest for Sensitized Microwave Actuation and Self-Powered Motion Sensing,China,Beijing,Beijing Institute of Technology,Unknown,Unknown,Wang Y.Z.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Beijing Institute of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-12-01,Journal,Wang Y.Z.,Nano-Micro Letters,0,MXene Hybridized Polymer with Enhanced Electromagnetic Energy Harvest for Sensitized Microwave Actuation and Self-Powered Motion Sensing,Nano-Micro Letters,"Electronic, Optical and Magnetic Materials, Surfaces, Coatings and Films, Electrical and Electronic Engineering",Unknown
2024,2024,Unknown,Current Review of Comorbidities in Chronic Rhinosinusitis,United States,Atlanta,Emory University,Unknown,Unknown,Choi A.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Emory University', 'affiliation-city': 'Atlanta', 'affiliation-country': 'United States'}]",2025-12-01,Journal,Choi A.,Current Allergy and Asthma Reports,0,Current Review of Comorbidities in Chronic Rhinosinusitis,Current Allergy and Asthma Reports,"Immunology, Immunology and Allergy, Pulmonary and Respiratory Medicine",Unknown
2024,2024,Unknown,"The Effect of Vitamin D Supplementation on Quality of Life in Stage II–III Colorectal Cancer Patients Undergoing Adjuvant Chemotherapy: A Single-Blind, Randomized Controlled Trial",Indonesia,Bandung,Universitas Padjadjaran,Unknown,Unknown,Perinandika T.,Unknown,Indonesia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universitas Padjadjaran', 'affiliation-city': 'Bandung', 'affiliation-country': 'Indonesia'}]",2025-12-01,Journal,Perinandika T.,Journal of Gastrointestinal Cancer,0,"The Effect of Vitamin D Supplementation on Quality of Life in Stage II–III Colorectal Cancer Patients Undergoing Adjuvant Chemotherapy: A Single-Blind, Randomized Controlled Trial",Journal of Gastrointestinal Cancer,"Oncology, Gastroenterology",Unknown
2024,2024,Unknown,Distribution and volume of mitochondria in alveolar epithelial type 1 cells in infant and adult human lungs,Germany,Hannover,Hannover Medical School,Unknown,Unknown,Schierz A.K.,Unknown,Germany,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hannover Medical School', 'affiliation-city': 'Hannover', 'affiliation-country': 'Germany'}]",2025-12-01,Journal,Schierz A.K.,Histochemistry and Cell Biology,0,Distribution and volume of mitochondria in alveolar epithelial type 1 cells in infant and adult human lungs,Histochemistry and Cell Biology,"Histology, Cell Biology, Molecular Biology, Medical Laboratory Technology",Unknown
2024,2024,Unknown,"Expression of Salivary miRNAs, Clinical, and Demographic Features in the Early Detection of Gastric Cancer: A Statistical and Machine Learning Analysis",Iran,Tehran,School of Dentistry,Unknown,Unknown,Koopaie M.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'School of Dentistry', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]",2025-12-01,Journal,Koopaie M.,Journal of Gastrointestinal Cancer,0,"Expression of Salivary miRNAs, Clinical, and Demographic Features in the Early Detection of Gastric Cancer: A Statistical and Machine Learning Analysis",Journal of Gastrointestinal Cancer,"Oncology, Gastroenterology",Unknown
2024,2024,Unknown,Analysis of METTL14 expression in pancreatic cancer and adjacent tissues and its prognostic value for patient outcomes,China,Shenyang,China Medical University Shenyang,Unknown,Unknown,Meng S.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'China Medical University Shenyang', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]",2025-12-01,Journal,Meng S.,Clinical and Experimental Medicine,0,Analysis of METTL14 expression in pancreatic cancer and adjacent tissues and its prognostic value for patient outcomes,Clinical and Experimental Medicine,"Biochemistry, Genetics and Molecular Biology (all), Medicine (all)",Unknown
2024,2024,Unknown,Acne vulgaris: a warning sign for diagnosing metabolic syndrome,Egypt,Ismailia,Faculty of Medicine,Unknown,Unknown,Mohammed G.F.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Medicine', 'affiliation-city': 'Ismailia', 'affiliation-country': 'Egypt'}]",2025-12-01,Journal,Mohammed G.F.,Archives of Dermatological Research,0,Acne vulgaris: a warning sign for diagnosing metabolic syndrome,Archives of Dermatological Research,Dermatology,Unknown
2024,2024,Unknown,The prognostic implications and oncogenic role of NSUN5 in clear cell renal cell carcinoma,China,Guangzhou,Sun Yat-Sen University Cancer Center,Unknown,Unknown,Huang C.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Sun Yat-Sen University Cancer Center', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",2025-12-01,Journal,Huang C.,Clinical and Experimental Medicine,0,The prognostic implications and oncogenic role of NSUN5 in clear cell renal cell carcinoma,Clinical and Experimental Medicine,"Biochemistry, Genetics and Molecular Biology (all), Medicine (all)",Unknown
2024,2024,Unknown,The Development of Epilepsy Following CNS Viral Infections: Mechanisms,Italy,Florence,Azienda Ospedaliero-Universitaria Meyer,Unknown,Unknown,Savoca G.,Unknown,Italy,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Azienda Ospedaliero-Universitaria Meyer', 'affiliation-city': 'Florence', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Università degli Studi di Firenze, Facoltà di Medicina e Chirurgia', 'affiliation-city': 'Florence', 'affiliation-country': 'Italy'}]",2025-12-01,Journal,Savoca G.,Current Neurology and Neuroscience Reports,0,The Development of Epilepsy Following CNS Viral Infections: Mechanisms,Current Neurology and Neuroscience Reports,"Neuroscience (all), Neurology (clinical)",Unknown
2024,2024,Unknown,Introducing a novel TRAPPC10 gene variant as a potential cause of developmental delay and intellectual disability in an Iranian family,Iran,Shahr-e Kord,Shahrekord University of Medical Sciences,Unknown,Unknown,Nozari A.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shahrekord University of Medical Sciences', 'affiliation-city': 'Shahr-e Kord', 'affiliation-country': 'Iran'}]",2025-12-01,Journal,Nozari A.,Neurogenetics,0,Introducing a novel TRAPPC10 gene variant as a potential cause of developmental delay and intellectual disability in an Iranian family,Neurogenetics,"Genetics, Cellular and Molecular Neuroscience, Genetics (clinical)",Unknown
2024,2024,Unknown,Ceramides as Biomarkers of Cardiovascular Diseases and Heart Failure,United States,Cleveland,Cleveland Clinic Foundation,Unknown,Unknown,Augusto S.N.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Cleveland Clinic Foundation', 'affiliation-city': 'Cleveland', 'affiliation-country': 'United States'}]",2025-12-01,Journal,Augusto S.N.,Current Heart Failure Reports,0,Ceramides as Biomarkers of Cardiovascular Diseases and Heart Failure,Current Heart Failure Reports,"Emergency Medicine, Cardiology and Cardiovascular Medicine, Physiology (medical)",Unknown
2024,2024,Unknown,A Hypoxia-Inflammation Cycle and Multiple Sclerosis: Mechanisms and Therapeutic Implications,Canada,Calgary,Hotchkiss Brain Institute,Unknown,Unknown,Soroush A.,Unknown,Canada,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hotchkiss Brain Institute', 'affiliation-city': 'Calgary', 'affiliation-country': 'Canada'}, {'@_fa': 'true', 'affilname': 'University of Calgary', 'affiliation-city': 'Calgary', 'affiliation-country': 'Canada'}]",2025-12-01,Journal,Soroush A.,Current Treatment Options in Neurology,0,A Hypoxia-Inflammation Cycle and Multiple Sclerosis: Mechanisms and Therapeutic Implications,Current Treatment Options in Neurology,Neurology (clinical),Unknown
